EDU		00:00:00.000	0.0	00:00:02.900	2.9	00:00:02.900	2.9	...[муж]щина (0.4) собирал (0.3) яблоки. (1.4)
EDU		00:00:04.350	4.35	00:00:08.920	8.92	00:00:04.570	4.57	Ну, даже и видел, что одно я-яблоко у-упало, например, опять. (0.9)
EDU		00:00:09.840	9.84	00:00:22.140	22.14	00:00:12.300	12.3	Поднял (0.3) яблоко (0.9), собирал в эту (0.9) сейчас сказать (1), чтобы (1.1) в этой... как её назвать-то... (2.8)
EDU		00:00:24.950	24.95	00:00:25.570	25.57	00:00:00.620	0.62	(вздыхает)
EDU		00:00:25.570	25.57	00:00:26.470	26.47	00:00:00.900	0.9	Вот это не могу. (0.8)
EDU		00:00:27.240	27.24	00:00:30.940	30.94	00:00:03.700	3.7	Например (1.4) как это назвать-то, вот не вспомню. (4.9)
EDU		00:00:35.840	35.84	00:00:38.560	38.56	00:00:02.720	2.72	Куда в я= в яблоко= положить туда... (0.3)
EDU		00:00:38.875	38.875	00:00:43.550	43.55	00:00:04.675	4.675	Н-не вспомню, как называется, куда положить яб= собирались собрать эту... яблоко. (1.2)
EDU		00:00:44.750	44.75	00:00:46.610	46.61	00:00:01.860	1.86	В общем, не= не могу вспомнить, ладно.
EDU		00:00:46.730	46.73	00:00:51.535	51.535	00:00:04.805	4.805	Попробую, как получается, там (1.2) ну (0.8) соб== (0.5)
EDU		00:00:52.000	52.0	00:00:54.060	54.06	00:00:02.060	2.06	Не сабока, не собака, хе-хе.
EDU		00:00:54.067	54.067	00:00:55.917	55.917	00:00:01.850	1.85	Не собака, а как это называется... (0.2)
EDU		00:00:56.117	56.117	00:00:57.557	57.557	00:00:01.440	1.44	Ну, в общем, не получается, ладно. (0.7)
EDU		00:00:58.242	58.242	00:01:02.752	62.752	00:00:04.510	4.51	П= приехал м= (0.5) мальчик (0.4) на велосипеде (0.2) за этим (1.6)
EDU		00:01:04.400	64.4	00:01:10.400	70.4	00:00:06.000	6.0	Эээ... Приехал эх-х к дядю, собирает (0.4) увезти яблоко. (1.6)
EDU		00:01:12.060	72.06	00:01:13.670	73.67	00:00:01.610	1.61	Здесь нескладно получается, ну ладно. (0.7)
EDU		00:01:14.440	74.44	00:01:15.130	75.13	00:00:00.690	0.69	Он должен уве==
EDU		00:01:15.180	75.18	00:01:20.380	80.38	00:00:05.200	5.2	Значит, мальчик собирается на= на велосипеде повезёт (1.5) эээ... (0.8)
EDU		00:01:21.190	81.19	00:01:21.450	81.45	00:00:00.260	0.26	К с==
EDU		00:01:21.450	81.45	00:01:24.080	84.08	00:00:02.630	2.63	В общем, в другое мейсто он должен увезти яблоки. (1)
EDU		00:01:25.120	85.12	00:01:25.640	85.64	00:00:00.520	0.52	Повёз. (2.2)
EDU		00:01:27.775	87.775	00:01:30.895	90.895	00:00:03.120	3.12	Повёз на велосипеде (0.7) по дороге туда. (0.6)
EDU		00:01:31.420	91.42	00:01:33.080	93.08	00:00:01.660	1.66	И= и ехал как вы== (0.8)
EDU		00:01:33.920	93.92	00:01:36.700	96.7	00:00:02.780	2.78	Я не могу вспомнить, как называется, я поэтому и з= без этого. (0.3)
EDU		00:01:37.000	97.0	00:01:41.040	101.04	00:00:04.040	4.04	Это я (0.7) н-не могу вспомнить, м-может (0.2), не получается у меня. (1.6)
EDU		00:01:42.610	102.61	00:01:44.470	104.47	00:00:01.860	1.86	Остальное вроде всё правильно пока идёт. (0.8)
EDU		00:01:45.290	105.29	00:01:53.470	113.47	00:00:08.180	8.18	Он поехал на велосипеде= на велосипеде (0.4), и, едя по до= по дороге... ээ... он упал, там произошло... (0.7)
EDU		00:01:54.200	114.2	00:01:54.900	114.9	00:00:00.700	0.7	Он упал. (1.8)
EDU		00:01:56.680	116.68	00:02:10.020	130.02	00:00:13.340	13.34	И когда упал, ээ, яблоки у него (0.8) у= у= упа= тоже ра= ра= ра= разбе= разбежалась, не, а раза= раз= не, а как она, ну как это сказать-то (0.7) уб= уб= у= убе= убе= убежал, не убежала она.
EDU		00:02:10.020	130.02	00:02:10.600	130.6	00:00:00.580	0.58	[как] всегда. (0.4)
EDU		00:02:10.985	130.985	00:02:12.500	132.5	00:00:01.515	1.515	Ну, пускай убежала. (смеётся)
EDU		00:02:12.500	132.5	00:02:14.135	134.135	00:00:01.635	1.635	Я не знаю, как назвать. (0.3)
EDU		00:02:14.400	134.4	00:02:15.730	135.73	00:00:01.330	1.33	Убежала тойсть. [то есть] (0.3)
EDU		00:02:16.040	136.04	00:02:17.870	137.87	00:00:01.830	1.83	Ну, у= упала, то есть, в общем-то. (0.2)
EDU		00:02:18.050	138.05	00:02:23.660	143.66	00:00:05.610	5.61	Яблоки тоже, разошлись они, раза= а= раз= развалились они там, всё это (0.3) развалились в общем-то. (0.9)
EDU		00:02:24.590	144.59	00:02:26.610	146.61	00:00:02.020	2.02	Вот. Он их стал собирать. (1.1)
EDU		00:02:27.750	147.75	00:02:36.240	156.24	00:00:08.490	8.49	Там было двое мальчиков, увидели, что он упал (1.3) а... пошли ему тоже помочь чем-то как-то соба= собра= собирались это... (1.5)
EDU		00:02:37.730	157.73	00:02:38.830	158.83	00:00:01.100	1.1	Ох, как тяжело мне это. (0.5)
EDU		00:02:39.320	159.32	00:02:42.820	162.82	00:00:03.500	3.5	Мхм (прочищает горло), с головой-то не в п= не в п= в не полном порядке у меня получается. (0.4)
EDU		00:02:43.210	163.21	00:02:43.500	163.5	00:00:00.290	0.29	А? [Ответ интервьюера: Всё хорошо, всё отлично]
EDU		00:02:45.770	165.77	00:02:58.030	178.03	00:00:12.260	12.26	В общем, они собирали, помогли мальчику (0.4) ээ (1.1) яблоки (0.6) и он как бы собирается уехать на (0.7) своём (0.2) ээ... (0.7)
EDU		00:02:58.710	178.71	00:02:59.960	179.96	00:00:01.250	1.25	Я уже забыл, как называется.
EDU		00:02:59.960	179.96	00:03:01.640	181.64	00:00:01.680	1.68	На этом, на велосипеде, вот, на велосипеде. (1)
EDU		00:03:02.640	182.64	00:03:07.930	187.93	00:00:05.290	5.29	Он поехал на велосипеде, но забыл свою (1.3) ш= ш= ш-шапку. (0.3)
EDU		00:03:08.220	188.22	00:03:10.390	190.39	00:00:02.170	2.17	Не шапку, а, в общем, ну, типа шапка там. (0.4)
EDU		00:03:10.730	190.73	00:03:12.450	192.45	00:00:01.720	1.72	Она упала и у него там валялась. (0.7)
EDU		00:03:13.180	193.18	00:03:29.730	209.73	00:00:16.550	16.55	И один из мальчиков (0.3) аа... побежал, чтобы отдать ему= вернулись эту мальчику, который поехал за= за (0.4) своей  (0.6) на на нам= (1.1) на= на теле... ть= как он называется, опять не получается... (0.5)  на те= на велосипеде. (1.3)
EDU		00:03:31.050	211.05	00:03:44.080	224.08	00:00:13.030	13.03	Ээ... Он ему достал= э= доб= добежал, ему отдал эту... й... эту самую (1.7) как= как= карт= эту самую... опять получается. (1.9)
EDU		00:03:45.990	225.99	00:03:48.855	228.855	00:00:02.865	2.865	В общем, аа, он не смог, видите уже... (1.3)
EDU		00:03:50.155	230.155	00:03:53.380	233.38	00:00:03.225	3.225	А... эм... они... он дал мальчику м= м== (0.2)
EDU		00:03:53.580	233.58	00:03:57.560	237.56	00:00:03.980	3.98	Он тогда за это ему отдал м= каждому мальчику этого... яблоко. (0.4)
EDU		00:03:57.980	237.98	00:04:01.380	241.38	00:00:03.400	3.4	То есть вподал что за= помогли, он отдал яблоко тоже. (0.8)
EDU		00:04:02.160	242.16	00:04:07.790	247.79	00:00:05.630	5.63	И поехал обратно туда... (2.2) ну, куда-то, я не знаю, уехал. (0.5)
EDU		00:04:08.270	248.27	00:04:12.630	252.63	00:00:04.360	4.36	Наверно, (0.5) поехал продавать, наверно, (0.6) я так думаю. (0.6 — смеётся)
EDU		00:04:13.240	253.24	00:04:20.130	260.13	00:00:06.890	6.89	Это так я думаю, потому что там не показано с грушей, (0.3) ну... (1.2) за деньги поедет, в общем, так получается.
EDU		00:04:20.130	260.13	00:04:23.240	263.24	00:00:03.110	3.11	В общем, насколько я понимаю, всё, по-моему, здесь сказал.
LeftHand		00:00:15.280	15.28	00:00:15.735	15.735	00:00:00.455	0.455	P
LeftHand		00:00:15.735	15.735	00:00:16.290	16.29	00:00:00.555	0.555	S
LeftHand		00:00:16.290	16.29	00:00:16.730	16.73	00:00:00.440	0.44	R
LeftHand		00:00:17.310	17.31	00:00:17.610	17.61	00:00:00.300	0.3	S
LeftHand		00:00:17.610	17.61	00:00:17.880	17.88	00:00:00.270	0.27	H
LeftHand		00:00:17.880	17.88	00:00:18.220	18.22	00:00:00.340	0.34	R
LeftHand		00:00:18.670	18.67	00:00:18.740	18.74	00:00:00.070	0.07	P
LeftHand		00:00:18.740	18.74	00:00:19.070	19.07	00:00:00.330	0.33	S
LeftHand		00:00:19.070	19.07	00:00:19.220	19.22	00:00:00.150	0.15	H
